Transaction ID,Type,Date,Period,Document Number,Status,Posting,Entity,Account Number,Account Name,Memo,Item,Item Description,Quantity,Unit of Measure,Unit Price,Currency,Exchange Rate to USD,Amount (Foreign),Tax Amount (Foreign),Net Amount (Foreign),Amount (USD),Subsidiary,Location,Department,Class,Terms,Payment Method,Created From,Approval User
TXN-0006044,Expense Report,2024-12-20,Dec 2024,EXP-606867,Paid,Yes,Oracle,6200,G&A Expense,License renewal,SKU-SUP-STD,Standard Support,8.85,Month,1684.59,USD,1.0,4731.26,236.56,4967.82,4731.26,Enso US,UK-South,Operations,SMB,,,,Priya Shah
TXN-0006045,Customer Payment,2024-12-17,Dec 2024,CUS-929843,Deposited,Yes,Aperture LLC,4200,Product Revenue,Cloud services,,,,,,USD,1.0,8130.05,0.0,8130.05,8130.05,Enso EU,US-West,Sales,Internal,,Check,,Noah Smith
TXN-0006046,Invoice,2024-12-04,Dec 2024,INV-422663,Open,Yes,Cyberdyne Corp,4200,Product Revenue,Inventory receipt,SKU-SUP-PREM,Premium Support,9.71,Month,311.16,USD,1.0,14248.24,1246.72,15494.96,14248.24,Enso EU,EU-Central,Marketing,Mid-Market,Net 45,,,
TXN-0006047,Customer Payment,2024-12-17,Dec 2024,CUS-970879,Undeposited,Yes,Hooli LLC,4200,Product Revenue,Quarterly true-up,,,,,,USD,1.0,2852.6,0.0,2852.6,2852.6,Enso UK,UK-South,Sales,SMB,,ACH,,
TXN-0006048,Bill,2024-12-15,Dec 2024,BIL-512964,Open,Yes,Accenture,5000,COGS,Consulting services,SKU-SUP-STD,Standard Support,5.29,Month,1782.42,GBP,1.27,11232.58,561.63,11794.21,14265.38,Enso UK,UK-South,Sales,Enterprise,Net 30,,,Jane Miller
TXN-0006049,Transfer,2024-12-01,Dec 2024,TRA-314284,Completed,Yes,Deloitte,6200,G&A Expense,Quarterly true-up,,,,,,USD,1.0,12175.17,0.0,12175.17,12175.17,Enso EU,EU-Central,R&D,Internal,,,,Sophia Garcia
TXN-0006050,Bill,2024-12-09,Dec 2024,BIL-708960,Partially Paid,Yes,KPMG,6000,Sales & Marketing,Travel & meals,SKU-SUP-PREM,Premium Support,6.12,Month,220.06,USD,1.0,14722.83,0.0,14722.83,14722.83,Enso UK,UK-South,Operations,Mid-Market,Net 15,,,
TXN-0006051,Bill,2024-12-15,Dec 2024,BIL-440296,Open,Yes,HP,6000,Sales & Marketing,Subscription,SKU-TRNG-01,Admin Training,4.7,Hour,985.75,USD,1.0,2407.03,120.35,2527.38,2407.03,Enso EU,EU-Central,Sales,Mid-Market,Net 30,,,Elena Petrova
TXN-0006052,Customer Payment,2024-12-06,Dec 2024,CUS-852334,Deposited,Yes,Wonka LLC,4000,Revenue,Training session,,,,,,USD,1.0,17713.98,0.0,17713.98,17713.98,Enso UK,EU-Central,Finance,SMB,,Credit Card,,Elena Petrova
TXN-0006053,Cash Sale,2024-12-16,Dec 2024,CAS-897368,Paid,Yes,Initech LLC,4000,Revenue,Training session,SKU-SUP-STD,Standard Support,4.88,Month,1765.02,USD,1.0,8362.34,794.42,9156.76,8362.34,Enso EU,US-East,Finance,Enterprise,,Wire,,Priya Shah
TXN-0006054,Bank Deposit,2024-12-17,Dec 2024,BAN-975822,Deposited,Yes,Fastly,6100,R&D Expense,Monthly charge,,,,,,USD,1.0,42958.18,0.0,42958.18,42958.18,Enso EU,US-East,HR,Enterprise,,Check,,Liam O'Connor
TXN-0006055,Customer Payment,2024-12-06,Dec 2024,CUS-211404,Deposited,Yes,Acme Partners,4000,Revenue,Inventory receipt,,,,,,USD,1.0,23088.56,0.0,23088.56,23088.56,Enso UK,UK-South,Sales,Internal,,ACH,,Ethan Brown
TXN-0006056,Invoice,2024-12-14,Dec 2024,INV-780483,Paid In Full,Yes,Pied Piper Inc,4000,Revenue,Support plan,SKU-SUP-STD,Standard Support,11.38,Month,1188.92,USD,1.0,13363.17,1169.28,14532.45,13363.17,Enso UK,EU-Central,Sales,SMB,Net 30,,,Elena Petrova
TXN-0006057,Expense Report,2024-12-01,Dec 2024,EXP-457569,Pending Approval,Yes,Cisco,5000,COGS,Cloud services,SKU-ENSO-TEAM,Enso Team License,5.45,Each,1971.29,GBP,1.27,6002.58,0.0,6002.58,7623.28,Enso EU,EU-Central,Finance,Mid-Market,,,,Sophia Garcia
TXN-0006058,Item Receipt,2024-12-09,Dec 2024,ITE-548631,Received,Yes,Zoom,1200,Inventory,Inventory receipt,SKU-ENSO-PRO,Enso Pro License,6.54,Each,337.33,GBP,1.27,4810.89,457.03,5267.92,6109.83,Enso US,US-West,Finance,SMB,,,,Marcus Johnson
TXN-0006059,Customer Payment,2024-12-14,Dec 2024,CUS-550069,Undeposited,Yes,Cyberdyne Partners,4100,Services Revenue,Inventory receipt,,,,,,EUR,1.09,18539.34,0.0,18539.34,20207.88,Enso US,US-East,Finance,Enterprise,,Check,,
TXN-0006060,Bill,2024-12-26,Dec 2024,BIL-341457,Partially Paid,Yes,KPMG,6200,G&A Expense,Travel & meals,SKU-ENSO-PRO,Enso Pro License,1.0,Each,2089.14,USD,1.0,7109.57,622.09,7731.66,7109.57,Enso US,EU-Central,HR,SMB,Net 30,,,
TXN-0006061,Bank Deposit,2024-12-17,Dec 2024,BAN-610097,Deposited,Yes,Accenture,3000,Equity,License renewal,,,,,,USD,1.0,14487.42,0.0,14487.42,14487.42,Enso UK,EU-Central,Finance,Internal,,Credit Card,,Ethan Brown
TXN-0006062,Bill,2024-12-13,Dec 2024,BIL-795552,Open,Yes,Microsoft,6000,Sales & Marketing,Hardware purchase,SKU-SUP-STD,Standard Support,3.8,Month,1438.52,USD,1.0,1285.81,64.29,1350.1,1285.81,Enso US,UK-South,Marketing,Internal,Due on Receipt,,,Maya Patel
TXN-0006063,Credit Memo,2024-12-11,Dec 2024,CRE-940445,Open,Yes,Wonka LLC,4200,Product Revenue,Training session,SKU-SUP-STD,Standard Support,6.04,Month,901.06,USD,1.0,-20791.44,0.0,-20791.44,-20791.44,Enso US,US-East,Marketing,Enterprise,,,,Carlos Ortiz
TXN-0006064,Item Receipt,2024-12-03,Dec 2024,ITE-208633,Received,Yes,Google Cloud,1200,Inventory,Inventory receipt,SKU-SUP-PREM,Premium Support,3.75,Month,517.25,USD,1.0,5320.01,266.0,5586.01,5320.01,Enso UK,US-East,Sales,Internal,,,,Maya Patel
TXN-0006065,Bank Deposit,2024-12-17,Dec 2024,BAN-584799,Deposited,Yes,Google Cloud,6200,G&A Expense,Monthly charge,,,,,,USD,1.0,42017.42,0.0,42017.42,42017.42,Enso EU,US-West,R&D,Enterprise,,ACH,,Sophia Garcia
TXN-0006066,Vendor Payment,2024-12-01,Dec 2024,VEN-691217,Processed,Yes,Dell,6000,Sales & Marketing,Promotion credit,,,,,,USD,1.0,9983.05,0.0,9983.05,9983.05,Enso EU,UK-South,HR,Mid-Market,,ACH,,
TXN-0006067,Invoice,2024-12-11,Dec 2024,INV-280808,Open,Yes,Acme LLC,4200,Product Revenue,Support plan,SKU-ENSO-TEAM,Enso Team License,4.62,Each,1235.56,EUR,1.09,733.91,36.7,770.61,799.96,Enso US,US-West,R&D,SMB,Net 15,,,Jane Miller
TXN-0006068,Vendor Payment,2024-12-21,Dec 2024,VEN-955498,Processed,Yes,Dell,6200,G&A Expense,Cloud services,,,,,,USD,1.0,1475.73,0.0,1475.73,1475.73,Enso UK,UK-South,HR,Enterprise,,Check,,Jane Miller
