STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,COMMENT_TS,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TSS,Sub-Saharan Africa (IDA & IBRD),WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,8267.371919293117,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,UMC,Upper middle income,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,15733.66070085617,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,WLD,World,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,29562.05186902493,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ALB,Albania,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,18041.32644521949,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,DZA,Algeria,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,54554.55677796115,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,AGO,Angola,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,17174.80721162671,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ARG,Argentina,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,58986.21993303744,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ARM,Armenia,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,11112.36950117376,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,AUS,Australia,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,94573.8589306223,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,AUT,Austria,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,112689.9782959058,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,AZE,Azerbaijan,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,10803.0167786101,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BHS,"Bahamas, The",WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,68301.88469123312,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BHR,Bahrain,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,122763.0711314972,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BGD,Bangladesh,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,7508.541771012829,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BRB,Barbados,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,37371.71120663268,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BLR,Belarus,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,25452.31381578602,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BEL,Belgium,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,125029.3973519262,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BLZ,Belize,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,33917.68925037873,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BEN,Benin,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,6380.249969205491,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BTN,Bhutan,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,12538.94980554298,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BOL,Bolivia,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,14392.18352266532,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BIH,Bosnia and Herzegovina,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,24099.28119468693,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BWA,Botswana,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,44666.45023753132,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BRA,Brazil,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,33554.61025010976,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BRN,Brunei Darussalam,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,222405.4991844384,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BGR,Bulgaria,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,32927.79146449127,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BFA,Burkina Faso,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,3549.713345703382,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BDI,Burundi,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,2454.642370955347,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CPV,Cabo Verde,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,13714.35689817727,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KHM,Cambodia,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,3941.20727060586,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CMR,Cameroon,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,9077.578335491282,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CAN,Canada,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,95982.50041511084,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CAF,Central African Republic,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,3508.345575468124,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TCD,Chad,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,4417.874358662154,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CHL,Chile,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,46150.29458809557,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CHN,China,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,6976.918306525465,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,COL,Colombia,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,29487.21725637154,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,COM,Comoros,WB_WDI_SL_GDP_PCAP_EM_KD,GDP per person employed (constant 2021 PPP $),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PPP_K_2021_PS,"PPP dollars, 2021 constant prices per person",_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,10516.48362710581,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),GDP per person employed (constant 2021 PPP $),0,Units,WB_WDI,World Development Indicators (WDI),CUR,Currency,P1Y,Annual,,A,Normal value,PU,Public
